sample_id	gene_group	true_class	recovered_sbs3_exposure
SIM-00558	CORE_HR	Pathogenic	0.0
SIM-00559	CORE_HR	Pathogenic	0.0
SIM-00560	CORE_HR	Pathogenic	0.0
SIM-00561	CORE_HR	Pathogenic	0.0
SIM-00562	CORE_HR	Pathogenic	0.0
SIM-00563	CORE_HR	Pathogenic	0.0
SIM-00564	CORE_HR	Pathogenic	0.0
SIM-00565	CORE_HR	Pathogenic	0.0
SIM-00566	CORE_HR	Pathogenic	0.0
SIM-00567	CORE_HR	Pathogenic	0.0
SIM-00568	CORE_HR	Pathogenic	0.0
SIM-00569	CORE_HR	Pathogenic	0.0
SIM-00570	CORE_HR	Pathogenic	0.0
SIM-00571	CORE_HR	Pathogenic	0.0
SIM-00572	CORE_HR	Pathogenic	0.0
SIM-00573	CORE_HR	Pathogenic	0.0
SIM-00574	CORE_HR	Pathogenic	0.0
SIM-00575	CORE_HR	Pathogenic	0.0
SIM-00576	CORE_HR	Pathogenic	0.0
SIM-00577	CORE_HR	Pathogenic	0.0
SIM-00578	CORE_HR	Pathogenic	0.0
SIM-00579	CORE_HR	Pathogenic	0.0
SIM-00580	CORE_HR	Pathogenic	0.0
SIM-00581	CORE_HR	Pathogenic	0.0
SIM-00582	CORE_HR	Pathogenic	0.0
SIM-00583	CORE_HR	Pathogenic	0.0
SIM-00584	CORE_HR	Pathogenic	0.0
SIM-00585	CORE_HR	Pathogenic	0.0
SIM-00586	CORE_HR	Pathogenic	0.0
SIM-00587	CORE_HR	Pathogenic	0.0
SIM-00588	CORE_HR	Pathogenic	0.0
SIM-00589	CORE_HR	Pathogenic	0.0
SIM-00590	CORE_HR	Pathogenic	0.0
SIM-00591	CORE_HR	Pathogenic	0.0
SIM-00592	CORE_HR	Pathogenic	0.0
SIM-00593	CORE_HR	Pathogenic	0.0
SIM-00594	CORE_HR	Pathogenic	0.0
SIM-00595	CORE_HR	Pathogenic	0.0
SIM-00596	CORE_HR	Pathogenic	0.0
SIM-00597	CORE_HR	Pathogenic	0.0
SIM-00598	CORE_HR	Pathogenic	0.0
SIM-00599	CORE_HR	Pathogenic	0.0
SIM-00600	CORE_HR	Pathogenic	0.0
SIM-00601	CORE_HR	Pathogenic	0.0
SIM-00602	CORE_HR	Pathogenic	0.0
SIM-00603	CORE_HR	Pathogenic	0.0
SIM-00604	CORE_HR	Pathogenic	0.0
SIM-00605	CORE_HR	Pathogenic	0.0
SIM-00606	CORE_HR	Pathogenic	0.0
SIM-00607	CORE_HR	Pathogenic	0.0
SIM-00608	CORE_HR	Pathogenic	0.0
SIM-00609	CORE_HR	Pathogenic	0.0
SIM-00610	CORE_HR	Pathogenic	0.0
SIM-00611	CORE_HR	Pathogenic	0.0
SIM-00612	CORE_HR	Pathogenic	0.0
SIM-00613	CORE_HR	Pathogenic	0.0
SIM-00614	CORE_HR	Pathogenic	0.0
SIM-00615	CORE_HR	Pathogenic	0.0
SIM-00616	CORE_HR	Pathogenic	0.0
SIM-00617	CORE_HR	Pathogenic	0.0
SIM-00618	CORE_HR	Pathogenic	0.0
SIM-00619	CORE_HR	Pathogenic	0.0
SIM-00620	CORE_HR	Pathogenic	0.0
SIM-00621	CORE_HR	Pathogenic	0.0
SIM-00622	CORE_HR	Pathogenic	0.0
SIM-00623	CORE_HR	Pathogenic	0.0
SIM-00624	CORE_HR	Pathogenic	0.0
SIM-00625	CORE_HR	Pathogenic	0.0
SIM-00626	CORE_HR	Pathogenic	0.655172
SIM-00627	CORE_HR	Pathogenic	0.0
SIM-00628	CORE_HR	Pathogenic	0.0
SIM-00629	CORE_HR	Pathogenic	0.0
SIM-00630	CORE_HR	Pathogenic	0.0
SIM-00631	CORE_HR	Pathogenic	0.0
SIM-00632	CORE_HR	Pathogenic	0.0
SIM-00633	CORE_HR	Pathogenic	0.0
SIM-00634	CORE_HR	Pathogenic	0.0
SIM-00635	CORE_HR	Pathogenic	0.0
SIM-00636	CORE_HR	Pathogenic	0.0
SIM-00637	CORE_HR	Pathogenic	0.0
SIM-00638	CORE_HR	Pathogenic	0.0
SIM-00639	CORE_HR	Pathogenic	0.0
SIM-00640	CORE_HR	Pathogenic	0.0
SIM-00641	CORE_HR	Pathogenic	0.0
SIM-00642	CORE_HR	Pathogenic	0.0
SIM-00643	CORE_HR	Pathogenic	0.0
SIM-00644	CORE_HR	Pathogenic	0.0
SIM-00645	CORE_HR	Pathogenic	0.0
SIM-00646	CORE_HR	Pathogenic	0.0
SIM-00647	CORE_HR	Pathogenic	0.0
SIM-00648	CORE_HR	Pathogenic	0.0
SIM-00649	CORE_HR	Pathogenic	0.0
SIM-00650	CORE_HR	Pathogenic	0.0
SIM-00651	CORE_HR	Pathogenic	0.0
SIM-00652	CORE_HR	Pathogenic	0.0
SIM-00653	CORE_HR	Pathogenic	0.0
SIM-00654	CORE_HR	Pathogenic	0.0
SIM-00655	CORE_HR	Pathogenic	0.0
SIM-00656	CORE_HR	Pathogenic	0.0
SIM-00657	CORE_HR	Pathogenic	0.0
SIM-00658	CORE_HR	Pathogenic	0.0
SIM-00659	CORE_HR	Pathogenic	0.0
SIM-00660	CORE_HR	Pathogenic	0.0
SIM-00661	CORE_HR	Pathogenic	0.0
SIM-00662	CORE_HR	Pathogenic	0.0
SIM-00663	CORE_HR	Pathogenic	0.0
SIM-00664	CORE_HR	Pathogenic	0.0
SIM-00665	CORE_HR	Pathogenic	0.0
SIM-00666	CORE_HR	Pathogenic	0.0
SIM-00667	CORE_HR	Pathogenic	0.0
SIM-00668	CORE_HR	Pathogenic	0.0
SIM-00669	CORE_HR	Pathogenic	0.0
SIM-00670	CORE_HR	Pathogenic	0.0
SIM-00671	CORE_HR	Pathogenic	0.0
SIM-00672	CORE_HR	Pathogenic	0.0
SIM-00673	CORE_HR	Pathogenic	0.0
SIM-00674	CORE_HR	Pathogenic	0.0
SIM-00675	CORE_HR	Pathogenic	0.0
SIM-00676	CORE_HR	Pathogenic	0.637931
SIM-00677	CORE_HR	Pathogenic	0.0
SIM-00678	CORE_HR	Pathogenic	0.0
SIM-00679	CORE_HR	Pathogenic	0.0
SIM-00680	CORE_HR	Pathogenic	0.0
SIM-00681	CORE_HR	Pathogenic	0.0
SIM-00682	CORE_HR	Pathogenic	0.0
SIM-00683	CORE_HR	Pathogenic	0.0
SIM-00684	CORE_HR	Pathogenic	0.0
SIM-00685	CORE_HR	Pathogenic	0.0
SIM-00686	CORE_HR	Pathogenic	0.0
SIM-00687	CORE_HR	Pathogenic	0.0
SIM-00688	CORE_HR	Pathogenic	0.0
SIM-00689	CORE_HR	Pathogenic	0.0
SIM-00690	CORE_HR	Pathogenic	0.0
SIM-00691	CORE_HR	Pathogenic	0.0
SIM-00692	CORE_HR	Pathogenic	0.0
SIM-00693	CORE_HR	Pathogenic	0.0
SIM-00694	CORE_HR	Pathogenic	0.0
SIM-00695	CORE_HR	Pathogenic	0.0
SIM-00696	CORE_HR	Pathogenic	0.0
SIM-00697	CORE_HR	Pathogenic	0.0
SIM-00698	CORE_HR	Pathogenic	0.0
SIM-00699	CORE_HR	Pathogenic	0.0
SIM-00700	CORE_HR	Pathogenic	0.0
SIM-00701	CORE_HR	Pathogenic	0.0
SIM-00702	CORE_HR	Pathogenic	0.0
SIM-00703	CORE_HR	Pathogenic	0.0
SIM-00704	CORE_HR	Pathogenic	0.0
SIM-00705	CORE_HR	Pathogenic	0.0
SIM-00706	CORE_HR	Pathogenic	0.0
SIM-00707	CORE_HR	Pathogenic	0.0
SIM-00708	CORE_HR	Pathogenic	0.0
SIM-00709	CORE_HR	Pathogenic	0.0
SIM-00710	CORE_HR	Pathogenic	0.0
SIM-00711	CORE_HR	Pathogenic	0.0
SIM-00712	CORE_HR	Pathogenic	0.0
SIM-00713	CORE_HR	Pathogenic	0.0
SIM-00714	CORE_HR	Pathogenic	0.0
SIM-00715	CORE_HR	Pathogenic	0.0
SIM-00716	CORE_HR	Pathogenic	0.0
SIM-00717	CORE_HR	Pathogenic	0.0
SIM-00718	CORE_HR	Pathogenic	0.0
SIM-00719	CORE_HR	Pathogenic	0.0
SIM-00720	CORE_HR	Pathogenic	0.0
SIM-00721	CORE_HR	Pathogenic	0.0
SIM-00722	CORE_HR	Pathogenic	0.0
SIM-00723	CORE_HR	Pathogenic	0.0
SIM-00724	CORE_HR	Pathogenic	0.0
SIM-00725	CORE_HR	Pathogenic	0.0
SIM-00726	CORE_HR	Pathogenic	0.0
SIM-00727	CORE_HR	Pathogenic	0.0
SIM-00728	CORE_HR	Pathogenic	0.0
SIM-00729	CORE_HR	Pathogenic	0.0
SIM-00730	CORE_HR	Pathogenic	0.0
SIM-00731	CORE_HR	Pathogenic	0.0
SIM-00732	CORE_HR	Pathogenic	0.0
SIM-00733	CORE_HR	Pathogenic	0.0
SIM-00734	CORE_HR	Pathogenic	0.0
SIM-00735	CORE_HR	Pathogenic	0.0
SIM-00736	CORE_HR	Pathogenic	0.0
SIM-00737	CORE_HR	Pathogenic	0.0
SIM-00738	CORE_HR	Pathogenic	0.811321
SIM-00739	CORE_HR	Pathogenic	0.0
SIM-00740	CORE_HR	Pathogenic	0.0
SIM-00741	CORE_HR	Pathogenic	0.0
SIM-00742	CORE_HR	Pathogenic	0.0
SIM-00743	CORE_HR	Pathogenic	0.0
SIM-00744	CORE_HR	Pathogenic	0.0
SIM-00745	CORE_HR	Pathogenic	0.0
SIM-00746	CORE_HR	Pathogenic	0.0
SIM-00747	CORE_HR	Pathogenic	0.0
SIM-00748	CORE_HR	Pathogenic	0.0
SIM-00749	CORE_HR	Pathogenic	0.0
SIM-00750	CORE_HR	Pathogenic	0.0
SIM-00751	CORE_HR	Pathogenic	0.0
SIM-00752	CORE_HR	Pathogenic	0.0
SIM-00753	CORE_HR	Pathogenic	0.0
SIM-00754	CORE_HR	Pathogenic	0.0
SIM-00755	CORE_HR	Pathogenic	0.0
SIM-00756	CORE_HR	Pathogenic	0.0
SIM-00757	CORE_HR	Pathogenic	0.0
SIM-00758	CORE_HR	Pathogenic	0.0
SIM-00759	CORE_HR	Pathogenic	0.0
SIM-00760	CORE_HR	Pathogenic	0.0
SIM-00761	CORE_HR	Pathogenic	0.0
SIM-00762	CORE_HR	Pathogenic	0.0
SIM-00763	CORE_HR	Pathogenic	0.0
SIM-00764	CORE_HR	Pathogenic	0.0
SIM-00765	CORE_HR	Pathogenic	0.0
SIM-00766	CORE_HR	Pathogenic	0.0
SIM-00767	CORE_HR	Pathogenic	0.0
SIM-00768	CORE_HR	Pathogenic	0.0
SIM-00769	CORE_HR	Pathogenic	0.0
SIM-00770	CORE_HR	Pathogenic	0.0
SIM-00771	CORE_HR	Pathogenic	0.0
SIM-00772	CORE_HR	Pathogenic	0.0
SIM-00773	CORE_HR	Pathogenic	0.0
SIM-00774	CORE_HR	Pathogenic	0.0
SIM-00775	CORE_HR	Pathogenic	0.0
SIM-00776	CORE_HR	Pathogenic	0.0
SIM-00777	CORE_HR	Pathogenic	0.0
SIM-00778	CORE_HR	Pathogenic	0.0
SIM-00779	CORE_HR	Pathogenic	0.0
SIM-00780	CORE_HR	Pathogenic	0.0
SIM-00781	CORE_HR	Pathogenic	0.0
SIM-00782	CORE_HR	Pathogenic	0.0
SIM-00783	CORE_HR	Pathogenic	0.0
SIM-00784	CORE_HR	Pathogenic	0.0
SIM-00785	CORE_HR	Pathogenic	0.0
SIM-00786	CORE_HR	Pathogenic	0.0
SIM-00787	CORE_HR	Pathogenic	0.0
SIM-00788	CORE_HR	Pathogenic	0.0
SIM-00789	CORE_HR	Pathogenic	0.0
SIM-00790	CORE_HR	Pathogenic	0.0
SIM-00791	CORE_HR	Pathogenic	0.0
SIM-00792	CORE_HR	Pathogenic	0.0
SIM-00793	CORE_HR	Pathogenic	0.0
SIM-00794	CORE_HR	Pathogenic	0.0
SIM-00795	CORE_HR	Pathogenic	0.0
SIM-00796	CORE_HR	Pathogenic	0.0
SIM-00797	CORE_HR	Pathogenic	0.0
SIM-00798	CORE_HR	Pathogenic	0.0
SIM-00799	CORE_HR	Pathogenic	0.0
SIM-00800	CORE_HR	Pathogenic	0.0
SIM-00801	CORE_HR	Pathogenic	0.0
SIM-00802	CORE_HR	Pathogenic	0.0
SIM-00803	CORE_HR	Pathogenic	0.0
SIM-00804	CORE_HR	Pathogenic	0.0
SIM-00805	CORE_HR	Pathogenic	0.0
SIM-00806	CORE_HR	Pathogenic	0.0
SIM-00807	CORE_HR	Pathogenic	0.0
SIM-00808	CORE_HR	Pathogenic	0.0
SIM-00809	CORE_HR	Pathogenic	0.0
SIM-00810	CORE_HR	Pathogenic	0.0
SIM-00811	CORE_HR	Pathogenic	0.0
SIM-00812	CORE_HR	Pathogenic	0.0
SIM-00813	CORE_HR	Pathogenic	0.393443
SIM-00814	CORE_HR	Pathogenic	0.0
SIM-00815	CORE_HR	Pathogenic	0.0
SIM-00816	CORE_HR	Pathogenic	0.0
SIM-00817	CORE_HR	Pathogenic	0.0
SIM-00818	CORE_HR	Pathogenic	0.0
SIM-00819	CORE_HR	Pathogenic	0.0
SIM-00820	CORE_HR	Pathogenic	0.662162
SIM-00821	CORE_HR	Pathogenic	0.0
SIM-00822	CORE_HR	Pathogenic	0.0
SIM-00823	CORE_HR	Pathogenic	0.0
SIM-00824	CORE_HR	Pathogenic	0.0
SIM-00825	CORE_HR	Pathogenic	0.0
SIM-00826	CORE_HR	Pathogenic	0.0
SIM-00827	CORE_HR	Pathogenic	0.0
SIM-00828	CORE_HR	Pathogenic	0.0
SIM-00829	CORE_HR	Pathogenic	0.0
SIM-00830	CORE_HR	Pathogenic	0.0
SIM-00831	CORE_HR	Pathogenic	0.0
SIM-00832	CORE_HR	Pathogenic	0.0
SIM-00833	CORE_HR	Pathogenic	0.0
SIM-00834	CORE_HR	Pathogenic	0.0
SIM-00835	CORE_HR	Pathogenic	0.0
SIM-00836	CORE_HR	Pathogenic	0.0
SIM-00837	CORE_HR	Pathogenic	0.0
SIM-00838	CORE_HR	Pathogenic	0.0
SIM-00839	CORE_HR	Pathogenic	0.0
SIM-00840	CORE_HR	Pathogenic	0.0
SIM-00841	CORE_HR	Pathogenic	0.0
SIM-00842	CORE_HR	Pathogenic	0.0
SIM-00843	CORE_HR	Pathogenic	0.0
SIM-00844	CORE_HR	Pathogenic	0.0
SIM-00845	CORE_HR	Pathogenic	0.0
SIM-00846	CORE_HR	Pathogenic	0.0
SIM-00847	CORE_HR	Pathogenic	0.0
SIM-00848	CORE_HR	Pathogenic	0.0
SIM-00849	CORE_HR	Pathogenic	0.0
SIM-00850	CORE_HR	Pathogenic	0.0
SIM-00851	CORE_HR	Pathogenic	0.0
SIM-00852	CORE_HR	Pathogenic	0.0
SIM-00853	CORE_HR	Pathogenic	0.0
SIM-00854	CORE_HR	Pathogenic	0.0
SIM-00855	CORE_HR	Pathogenic	0.0
SIM-00856	CORE_HR	Pathogenic	0.0
SIM-00857	CORE_HR	Pathogenic	0.0
SIM-00858	CORE_HR	Pathogenic	0.0
SIM-00859	CORE_HR	Pathogenic	0.0
SIM-00860	CORE_HR	Pathogenic	0.0
SIM-00861	CORE_HR	Pathogenic	0.0
SIM-00862	CORE_HR	Pathogenic	0.0
SIM-00863	CORE_HR	Pathogenic	0.0
SIM-00864	CORE_HR	Pathogenic	0.0
SIM-00865	CORE_HR	Pathogenic	0.0
SIM-00866	CORE_HR	Pathogenic	0.0
SIM-00867	CORE_HR	Pathogenic	0.0
SIM-00868	CORE_HR	Pathogenic	0.0
SIM-00869	CORE_HR	Pathogenic	0.0
SIM-00870	CORE_HR	Pathogenic	0.0
SIM-00871	CORE_HR	Pathogenic	0.0
SIM-00872	CORE_HR	Pathogenic	0.0
SIM-00873	CORE_HR	Pathogenic	0.0
SIM-00874	CORE_HR	Pathogenic	0.0
SIM-00875	CORE_HR	Pathogenic	0.0
SIM-00876	CORE_HR	Pathogenic	0.0
SIM-00877	CORE_HR	Pathogenic	0.0
SIM-00878	CORE_HR	Pathogenic	0.0
SIM-00879	CORE_HR	Pathogenic	0.0
SIM-00880	CORE_HR	Pathogenic	0.0
SIM-00881	CORE_HR	Pathogenic	0.851852
SIM-00882	CORE_HR	Pathogenic	0.0
SIM-00883	CORE_HR	Pathogenic	0.0
SIM-00884	CORE_HR	Pathogenic	0.0
SIM-00885	CORE_HR	Pathogenic	0.0
SIM-00886	CORE_HR	Pathogenic	0.0
SIM-00887	CORE_HR	Pathogenic	0.0
SIM-00888	CORE_HR	Pathogenic	0.0
SIM-00889	CORE_HR	Pathogenic	0.0
SIM-00890	CORE_HR	Pathogenic	0.0
SIM-00891	CORE_HR	Pathogenic	0.0
SIM-00892	CORE_HR	Pathogenic	0.0
SIM-00893	CORE_HR	Pathogenic	0.0
SIM-00894	CORE_HR	Pathogenic	0.0
SIM-00895	CORE_HR	Pathogenic	0.0
SIM-00896	CORE_HR	Pathogenic	0.0
SIM-00897	CORE_HR	Pathogenic	0.0
SIM-00898	CORE_HR	Pathogenic	0.0
SIM-00899	CORE_HR	Pathogenic	0.0
SIM-00900	CORE_HR	Pathogenic	0.0
SIM-00901	CORE_HR	Pathogenic	0.0
SIM-00902	CORE_HR	Pathogenic	0.0
SIM-00903	CORE_HR	Pathogenic	0.0
SIM-00904	CORE_HR	Pathogenic	0.0
SIM-00905	CORE_HR	Pathogenic	0.0
SIM-00906	CORE_HR	Pathogenic	0.0
SIM-00907	CORE_HR	Pathogenic	0.0
SIM-00908	CORE_HR	Pathogenic	0.0
SIM-00909	CORE_HR	Pathogenic	0.0
SIM-00910	CORE_HR	Pathogenic	0.0
SIM-00911	CORE_HR	Pathogenic	0.0
SIM-00912	CORE_HR	Pathogenic	0.0
SIM-00913	CORE_HR	Pathogenic	0.0
SIM-00914	CORE_HR	Pathogenic	0.0
SIM-00915	CORE_HR	Pathogenic	0.0
SIM-00916	CORE_HR	Pathogenic	0.0
SIM-00917	CORE_HR	Pathogenic	0.0
SIM-00918	CORE_HR	Pathogenic	0.0
SIM-00919	CORE_HR	Pathogenic	0.0
SIM-00920	CORE_HR	Pathogenic	0.0
SIM-00921	CORE_HR	Pathogenic	0.0
SIM-00922	CORE_HR	Pathogenic	0.0
SIM-00923	CORE_HR	Pathogenic	0.0
SIM-00924	CORE_HR	Pathogenic	0.0
SIM-00925	CORE_HR	Pathogenic	0.47619
SIM-00926	CORE_HR	Pathogenic	0.0
SIM-00927	CORE_HR	Pathogenic	0.0
SIM-00928	CORE_HR	Pathogenic	0.0
SIM-00929	CORE_HR	Pathogenic	0.0
SIM-00930	CORE_HR	Pathogenic	0.0
SIM-00931	CORE_HR	Pathogenic	0.0
SIM-00932	CORE_HR	Pathogenic	0.0
SIM-00933	CORE_HR	Pathogenic	0.0
SIM-00934	CORE_HR	Pathogenic	0.0
SIM-00935	CORE_HR	Pathogenic	0.0
SIM-00936	CORE_HR	Pathogenic	0.0
SIM-00937	CORE_HR	Pathogenic	0.0
SIM-00938	CORE_HR	Pathogenic	0.0
SIM-00939	CORE_HR	Pathogenic	0.490909
SIM-00940	CORE_HR	Pathogenic	0.0
SIM-00941	CORE_HR	Pathogenic	0.0
SIM-00942	CORE_HR	Pathogenic	0.0
SIM-00943	CORE_HR	Pathogenic	0.0
SIM-00944	CORE_HR	Pathogenic	0.0
SIM-00945	CORE_HR	Pathogenic	0.0
SIM-00946	CORE_HR	Pathogenic	0.0
SIM-00947	CORE_HR	Pathogenic	0.0
SIM-00948	CORE_HR	Pathogenic	0.0
SIM-00949	CORE_HR	Pathogenic	0.0
SIM-00950	CORE_HR	Pathogenic	0.0
SIM-00951	CORE_HR	Pathogenic	0.0
SIM-00952	CORE_HR	Pathogenic	0.0
SIM-00953	CORE_HR	Pathogenic	0.0
SIM-00954	CORE_HR	Pathogenic	0.0
SIM-00955	CORE_HR	Pathogenic	0.0
SIM-00956	CORE_HR	Pathogenic	0.0
SIM-00957	CORE_HR	Pathogenic	0.0
SIM-00958	CORE_HR	Pathogenic	0.0
SIM-00959	CORE_HR	Pathogenic	0.0
SIM-00960	CORE_HR	Pathogenic	0.0
SIM-00961	CORE_HR	Pathogenic	0.0
SIM-00962	CORE_HR	Pathogenic	0.0
SIM-00963	CORE_HR	Pathogenic	0.0
SIM-00964	CORE_HR	Pathogenic	0.0
SIM-00965	CORE_HR	Pathogenic	0.0
SIM-00966	CORE_HR	Pathogenic	0.0
SIM-00967	CORE_HR	Pathogenic	0.0
SIM-00968	CORE_HR	Pathogenic	0.0
SIM-00969	CORE_HR	Pathogenic	0.0
SIM-00970	CORE_HR	Pathogenic	0.0
SIM-00971	CORE_HR	Pathogenic	0.0
SIM-00972	CORE_HR	Pathogenic	0.0
SIM-00973	CORE_HR	Pathogenic	0.0
SIM-00974	CORE_HR	Pathogenic	0.653061
SIM-00975	CORE_HR	Pathogenic	0.0
SIM-00976	CORE_HR	Pathogenic	0.0
SIM-00977	CORE_HR	Pathogenic	0.0
SIM-00978	CORE_HR	Pathogenic	0.0
SIM-00979	CORE_HR	Pathogenic	0.0
SIM-00980	CORE_HR	Pathogenic	0.0
SIM-00981	CORE_HR	Pathogenic	0.0
SIM-00982	CORE_HR	Pathogenic	0.0
SIM-00983	CORE_HR	Pathogenic	0.0
SIM-00984	CORE_HR	Pathogenic	0.0
SIM-00985	CORE_HR	Pathogenic	0.0
SIM-00986	CORE_HR	Pathogenic	0.0
SIM-00987	CORE_HR	Pathogenic	0.0
SIM-00988	CORE_HR	Pathogenic	0.0
SIM-00989	CORE_HR	Pathogenic	0.0
SIM-00990	CORE_HR	Pathogenic	0.0
SIM-00991	CORE_HR	Pathogenic	0.0
SIM-00992	CORE_HR	Pathogenic	0.0
SIM-00993	CORE_HR	Pathogenic	0.0
SIM-00994	CORE_HR	Pathogenic	0.0
SIM-00995	CORE_HR	Pathogenic	0.0
SIM-00996	CORE_HR	Pathogenic	0.0
SIM-00997	CORE_HR	Pathogenic	0.0
SIM-00998	CORE_HR	Pathogenic	0.0
SIM-00999	CORE_HR	Pathogenic	0.0
SIM-01000	CORE_HR	Pathogenic	0.0
SIM-01001	CORE_HR	Pathogenic	0.0
SIM-01002	CORE_HR	Pathogenic	0.0
SIM-01003	CORE_HR	Pathogenic	0.0
SIM-01004	CORE_HR	Pathogenic	0.0
SIM-01005	CORE_HR	Pathogenic	0.0
SIM-01006	CORE_HR	Pathogenic	0.0
SIM-01007	CORE_HR	Pathogenic	0.0
SIM-01008	CORE_HR	Pathogenic	0.0
SIM-01009	CORE_HR	Pathogenic	0.0
SIM-01010	CORE_HR	Pathogenic	0.0
SIM-01011	CORE_HR	Pathogenic	0.0
SIM-01012	CORE_HR	Pathogenic	0.0
SIM-01013	CORE_HR	Pathogenic	0.0
SIM-01014	CORE_HR	Pathogenic	0.0
SIM-01015	CORE_HR	Pathogenic	0.0
SIM-01016	CORE_HR	Pathogenic	0.0
SIM-01017	CORE_HR	Pathogenic	0.0
SIM-01018	CORE_HR	Pathogenic	0.0
SIM-01019	CORE_HR	Pathogenic	0.0
SIM-01020	CORE_HR	Pathogenic	0.0
SIM-01021	CORE_HR	Pathogenic	0.0
SIM-01022	CORE_HR	Pathogenic	0.0
SIM-01023	CORE_HR	Pathogenic	0.0
SIM-01024	CORE_HR	Pathogenic	0.0
SIM-01025	CORE_HR	Pathogenic	0.0
SIM-01026	CORE_HR	Pathogenic	0.0
SIM-01027	CORE_HR	Pathogenic	0.0
SIM-01028	CORE_HR	Pathogenic	0.0
SIM-01029	CORE_HR	Pathogenic	0.0
SIM-01030	CORE_HR	Pathogenic	0.0
SIM-01031	CORE_HR	Pathogenic	0.0
SIM-01032	CORE_HR	Pathogenic	0.0
SIM-01033	CORE_HR	Pathogenic	0.0
SIM-01034	CORE_HR	Pathogenic	0.0
SIM-01035	CORE_HR	Pathogenic	0.0
SIM-01036	CORE_HR	Pathogenic	0.0
SIM-01037	CORE_HR	Pathogenic	0.0
SIM-01038	CORE_HR	Pathogenic	0.0
SIM-01039	CORE_HR	Pathogenic	0.0
SIM-01040	CORE_HR	Pathogenic	0.0
SIM-01041	CORE_HR	Pathogenic	0.647059
SIM-01042	CORE_HR	Pathogenic	0.913793
SIM-01043	CORE_HR	Pathogenic	0.0
SIM-01044	CORE_HR	Pathogenic	0.0
SIM-01045	CORE_HR	Pathogenic	0.0
SIM-01046	CORE_HR	Pathogenic	0.0
SIM-01047	CORE_HR	Pathogenic	0.0
SIM-01048	CORE_HR	Pathogenic	0.0
SIM-01049	CORE_HR	Pathogenic	0.0
SIM-01050	CORE_HR	Pathogenic	0.0
SIM-01051	CORE_HR	Pathogenic	0.0
SIM-01052	CORE_HR	Pathogenic	0.0
SIM-01053	CORE_HR	Pathogenic	0.0
SIM-01054	CORE_HR	Pathogenic	0.0
SIM-01055	CORE_HR	Pathogenic	0.0
SIM-01056	CORE_HR	Pathogenic	0.0
SIM-01057	CORE_HR	Pathogenic	0.580645
SIM-01058	CORE_HR	Pathogenic	0.0
SIM-01059	CORE_HR	Pathogenic	0.0
SIM-01060	CORE_HR	Pathogenic	0.0
SIM-01061	CORE_HR	Pathogenic	0.0
SIM-01062	CORE_HR	Pathogenic	0.0
SIM-01063	CORE_HR	Pathogenic	0.0
SIM-01064	CORE_HR	Pathogenic	0.0
SIM-01065	CORE_HR	Pathogenic	0.0
SIM-01066	CORE_HR	Pathogenic	0.0
SIM-01067	CORE_HR	Pathogenic	0.0
SIM-01068	CORE_HR	Pathogenic	0.0
SIM-01069	CORE_HR	Pathogenic	0.0
SIM-01070	CORE_HR	Pathogenic	0.0
SIM-01071	CORE_HR	Pathogenic	0.0
SIM-01072	CORE_HR	Pathogenic	0.0
SIM-01073	CORE_HR	Pathogenic	0.0
SIM-01074	CORE_HR	Pathogenic	0.0
SIM-01075	CORE_HR	Pathogenic	0.0
SIM-01076	CORE_HR	Pathogenic	0.0
SIM-01077	CORE_HR	Pathogenic	0.0
SIM-01078	CORE_HR	Pathogenic	0.0
SIM-01079	CORE_HR	Pathogenic	0.0
SIM-01080	CORE_HR	Pathogenic	0.0
SIM-01081	CORE_HR	Pathogenic	0.0
SIM-01082	CORE_HR	Pathogenic	0.0
SIM-01083	CORE_HR	Pathogenic	0.0
SIM-01084	CORE_HR	Pathogenic	0.0
SIM-01085	CORE_HR	Pathogenic	0.0
SIM-01086	CORE_HR	Pathogenic	0.0
SIM-01087	CORE_HR	Pathogenic	0.0
SIM-01088	CORE_HR	Pathogenic	0.0
SIM-01089	CORE_HR	Pathogenic	0.0
SIM-01090	CORE_HR	Pathogenic	0.0
SIM-01091	CORE_HR	Pathogenic	0.0
SIM-01092	CORE_HR	Pathogenic	0.0
SIM-01093	CORE_HR	Pathogenic	0.0
SIM-01094	CORE_HR	Pathogenic	0.0
SIM-01095	CORE_HR	Pathogenic	0.0
SIM-01096	CORE_HR	Pathogenic	0.776316
SIM-01097	CORE_HR	Pathogenic	0.0
SIM-01098	CORE_HR	Pathogenic	0.0
SIM-01099	CORE_HR	Pathogenic	0.0
SIM-01100	CORE_HR	Pathogenic	0.0
SIM-01101	CORE_HR	Pathogenic	0.0
SIM-01102	CORE_HR	Pathogenic	0.0
SIM-01103	CORE_HR	Pathogenic	0.0
SIM-01104	CORE_HR	Pathogenic	0.0
SIM-01105	CORE_HR	Pathogenic	0.0
SIM-01106	CORE_HR	Pathogenic	0.596774
SIM-01107	CORE_HR	Pathogenic	0.0
SIM-01108	CORE_HR	Pathogenic	0.0
SIM-01109	CORE_HR	Pathogenic	0.0
SIM-01110	CORE_HR	Pathogenic	0.0
SIM-01111	CORE_HR	Pathogenic	0.0
SIM-01112	CORE_HR	Pathogenic	0.0
SIM-01113	CORE_HR	Pathogenic	0.0
SIM-01114	CORE_HR	Pathogenic	0.0
SIM-01115	CORE_HR	Pathogenic	0.0
